JH_CALBODY,JH_INVBASDOC,LUHAO,PK_INSPECTIONCHECK,JH_INVNAME,JH_INSPECTIONRELAPLAN,JH_INSPECTIONRELAPLANNAME,JH_INSPECTIONPLAN,8区平均μm,Al%,As%,A级,B级,Cr%,Cu%,Cu+Cr+Ni%,Cu+Ni,C级,D级,Mo%,N%,Ni%,P+S%,Sn%,Ti夹杂,Ti夹杂物μm,备注,编号,脆性MAXμm,断面收缩率%,复核,硅含量%,过热级,基本组织,基体组织,晶粒度级,抗拉强度MPa,来源,磷含量%,硫含量%,炉号,锰含量%,偏析级,破断力KN,全脱碳μm,日期,JY_TIME,实测直径mm,索氏体率%,碳当量,碳当量%,碳含量%,椭圆度mm,网状组织级别级,网状组织级别级小于1,显微组织,心部马氏体岛级别级,样品来源,最大纵向横向夹杂尺寸μm,最深μm,CHECK_HG_FLAG,NASSISTNUM,NNUM,DSL
1001A110000000001H8R,0001A11000000000JJN6,2866,MD0000000005JQ8BGNFJ,青钢C82D2,IR0000000005ITOC3073,盘条C80（001）,MD0000000005IS3HT4JA,3,0.004,,0.5,0.5,0.019,0.008,0.045,,0.5,0.5,0.001,0.006,0.018,0.018,0.003,,0,,678,5,41.9,吕青,0.21,1,,,9.5,1118,,0.012,0.006,1831679,0.53,1,27.44,0,2018/4/14,2018/4/14 0:00,5.59,90,,0.849,0.81,0.15,0,,S+微量Fe3C+少量P,0,质量中心,1,27,合格,83064.72761,68278790,4.955659803
1001A110000000001H8R,0001A11000000000JJN3,2867,MD0000000005IVLFCW3Y,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.043,0.015,,,0.5,0.5,0.001,,0.002,0.02,,0,,,184,,45.5,崔恒伟,0.19,1,,S+微量Fe3C+少量P,8.5,1143,质量中心,0.012,0.008,1910048,0.52,2,26.77,0,2019/1/6,2019/1/6 0:00,5.46,90,,,0.831,0.2,0,,,0,,1,0,合格,1753280.92,783362802,2.590152568
1001A110000000001H8R,0001A11000000000JJMU,2868,MD0000000005JQ8BC2QR,青钢C72D2,IR0000000005ITOC31EC,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.015,0.01,0.027,,0.5,0.5,0.001,0.006,0.002,0.014,0.002,,0,,131,5,57.8,崔恒伟,0.21,1,,,9.5,1051,,0.009,0.005,1839841,0.51,2,24.78,0,2018/12/5,2018/12/5 0:00,5.48,90,,0.764,0.731,0.11,,0,S+微量F+少量P,0,质量中心,1,0,合格,170414.48,110628879,2.479243073
1001A110000000001H8R,0001A11000000000JJN6,2869,MD0000000005JQ8BGT5B,青钢C82D2,IR0000000005ITOC3073,盘条C80（001）,MD0000000005IS3HT4JA,0,0.004,,0.5,0.5,0.021,0.008,0.047,,0.5,0.5,0.001,0.006,0.018,0.017,0.003,,0,,176,5,48.7,崔恒伟,0.2,1,,,9.5,1145,,0.011,0.006,1834338,0.52,1,28.3,0,2018/6/3,2018/6/3 0:00,5.61,90,,0.861,0.825,0.17,0,,S+微量Fe3C+少量P,0,质量中心,1,0,合格,732409.798,326430835,5.939036515
1001A110000000001H8R,0001A11000000000JJN3,2870,MD0000000005JQ8B4W53,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.024,0.012,,,0.5,0.5,0.002,,0.002,0.033,,0,,,1178,,46.2,崔恒伟,0.2,1,,S+微量Fe3C+少量P,9.5,1126,质量中心,0.019,0.014,1828021,0.54,2,26.54,0,2018/10/19,2018/10/19 0:00,5.48,90,,,0.832,0.12,0,,,0,,1,0,合格,2068198.394,1051272587,2.532813143
1001A110000000001H8R,0001B21000000004ZBB3,2871,MD0000000005JQ8BDWUJ,武钢W82DA,IR0000000005ITOC2ZK5,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.013,0.016,,,0.5,0.5,0.001,,0.002,0.036,,0,,,432,,40.6,崔恒伟,0.22,1,,S+微量Fe3C+少量P,9.5,1210,质量中心,0.014,0.022,A825865,0.5,2,29.2,0,2018/11/10,2018/11/10 0:00,5.54,90,,,0.827,0.14,0,,,0,,1,0,合格,2989839.46,829753223,0.8742301
1001A110000000001H8R,0001A11000000000JJN6,2872,MD0000000005JQ8BG54D,青钢C82D2,IR0000000005ITOC3073,盘条C80（001）,MD0000000005IS3HT4JA,3,0.004,,0.5,0.5,0.02,0.007,0.045,,0.5,0.5,0.001,0.006,0.018,0.021,0.003,,0,,820,5,44.6,崔恒伟,0.18,1,,,9.5,1116,,0.012,0.009,1830053,0.51,1,27.4,0,2018/1/12,2018/1/12 0:00,5.59,90,,0.868,0.835,0.13,0,,S+微量Fe3C+少量P,0,质量中心,1,21,合格,567491.8685,334752895,5.460761414
1001A110000000001H8R,1001A110000000009MGI,2873,MD0000000005JQ8BMHKF,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.006,0.006,0.013,,0.5,0.5,0.001,0.006,0.001,0.017,0.003,,0,,1126,5,53.1,崔恒伟,0.2,1,,,9.5,1044,,0.01,0.007,A813537,0.54,2,25.26,0,2018/6/22,2018/6/22 0:00,5.55,90,,0.763,0.721,0.24,0,,S+微量F+少量P,0,质量中心,1,0,合格,2163278.162,1026039438,1.221960192
1001A110000000001H8R,0001A11000000000JJMU,2874,MD0000000005JQ8BB57H,青钢C72D2,IR0000000005ITOC31EC,盘条C70（001）,MD0000000005IS3HT4J8,5,0.001,,0.5,0.5,0.022,0.007,0.046,,0.5,0.5,0.001,0.006,0.017,0.015,0.003,,0,,1420,5,48.7,崔恒伟,0.21,1,,,9.5,1028,,0.009,0.006,1832401,0.54,1,24.69,0,2018/3/29,2018/3/29 0:00,5.53,90,,0.779,0.737,0.07,,0,S+微量F+少量P,0,质量中心,1,25,合格,49998.5231,24060914,1.083612242
1001A110000000001H8R,1001A110000000009MGI,2875,MD0000000005JQ8BLTRC,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.02,0.009,0.046,,0.5,0.5,0.001,0.006,0.017,0.018,0.003,,0,,342,5,46.3,吕青,0.18,1,,,9.5,1039,,0.009,0.009,A811680,0.53,2,25.32,0,2018/4/10,2018/4/10 0:00,5.57,90,,0.74,0.701,0.2,0,,S+微量F+少量P,0,质量中心,1,0,合格,27203.49401,13168968,2.06919453
1001A110000000001H8R,0001A11000000000JJN3,2876,MD0000000005IVC875QV,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.025,0.01,,,0.5,0.5,0.002,,0.002,0.023,,0,,,237,,46.4,崔恒伟,0.21,1,,S+微量Fe3C+少量P,8.5,1129,质量中心,0.012,0.011,1931985,0.53,2,27.13,0,2019/3/3,2019/3/3 0:00,5.53,90,,,0.821,0.04,0,,,0,,1,0,合格,1195571.31,722677134,6.163532933
1001A110000000001H8R,1001A110000000009MGI,2877,MD0000000005JQ8BNP4L,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.014,0.009,0.025,,0.5,0.5,0.001,0.006,0.002,0.021,0.002,,0,,582,5,48.9,崔恒伟,0.19,1,,,8.5,1063,,0.011,0.01,A817299,0.53,1,25.62,0,2018/12/27,2018/12/27 0:00,5.54,90,,0.764,0.725,0.2,0,,S+微量F+少量P,0,质量中心,1,0,合格,1089364.8,520961690,0.838249871
1001A110000000001H8R,1001A110000000009MGI,2878,MD0000000005IY2YLXR2,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.013,0.01,0.025,,0.5,0.5,0.001,0.006,0.002,0.02,0.001,,0,,454,5,48.2,崔恒伟,0.21,1,,,8.5,1041,,0.015,0.005,A910525,0.52,1,24.9,0,2019/2/14,2019/2/14 0:00,5.52,90,,0.749,0.713,0.05,0,,S+微量F+少量P,0,质量中心,1,0,合格,7409.41,2177610,120.6272618
1001A110000000001H8R,1001A1100000000CP7W8,2879,MD0000000005JQ8B6DDZ,青钢SWRH72A,IR0000000005ITOC2ZUG,中心C70A盘条,MD0000000005IS3HT1MA,0,0.001,,0.5,0.5,0.063,0.009,,,0.5,0.5,0.001,,0.016,0.012,,0,,,1062,,45.9,崔恒伟,0.19,1,,S+微量F+少量P,9.5,1050,质量中心,0.007,0.005,1820241,0.53,2,25.03,0,2018/1/19,2018/1/19 0:00,5.51,90,,,0.725,0.18,0,,,0,,1,0,合格,1616434.935,557836782,1.088905635
1001A110000000001H8R,0001A11000000000JJN3,2880,MD0000000005JQ8B4TXY,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.028,0.011,,,0.5,0.5,0.002,,0.002,0.033,,0,,,934,,49.2,崔恒伟,0.2,1,,S+微量Fe3C+少量P,9.5,1146,质量中心,0.017,0.016,1828020,0.52,2,27.01,0,2018/10/8,2018/10/8 0:00,5.48,90,,,0.821,0.08,0,,,0,,1,0,合格,633746.11,350254812,7.089967767
1001A110000000001H8R,1001A110000000009MGI,2881,MD0000000005JQ8BKYSY,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.012,0.013,0.042,,0.5,0.5,0.001,0.006,0.017,0.013,0.003,,0,,652,5,45.4,崔恒伟,0.21,1,,,9.5,986,,0.006,0.007,A726708,0.5,1,23.86,0,2018/1/12,2018/1/12 0:00,5.55,90,,0.75,0.72,0.14,0,,S+微量F+少量P,0,质量中心,1,0,合格,159895.7592,90383034,2.468100293
1001A110000000001H8R,1001A1100000000CP7W8,2882,MD0000000005JQ8B8AH4,青钢SWRH72A,IR0000000005ITOC2ZUG,中心C70A盘条,MD0000000005IS3HT1MA,0,0.001,,0.5,0.5,0.021,0.01,,,0.5,0.5,0.001,,0.002,0.02,,0,,,1138,,53.1,崔恒伟,0.2,1,,S+微量F+少量P,9.5,1069,质量中心,0.008,0.012,1838565,0.53,2,25.86,0,2018/10/15,2018/10/15 0:00,5.55,90,,,0.732,0.07,0,,,0,,1,0,合格,872689.555,381172538,1.259366085
1001A110000000001H8R,1001A110000000009MGI,2883,MD0000000005JQ8BLOBF,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.02,0.016,0.055,,0.5,0.5,0.001,0.006,0.019,0.014,0.003,,0,,1160,0,46.2,吕青,0.2,1,,,9.5,1041,,0.006,0.008,A811306,0.52,1,25.56,0,2018/3/18,2018/3/18 0:00,5.59,90,,0.736,0.7,0.13,0,,S+微量F+少量P,0,质量中心,1,0,合格,1448988.911,973912252,4.819928784
1001A110000000001H8R,1001A110000000009MGI,2884,MD0000000005JQ8BNFXM,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.013,0.013,0.028,,0.5,0.5,0.001,0.006,0.002,0.018,0.002,,0,,1736,5,48.8,崔恒伟,0.21,1,,,9.5,1017,,0.008,0.01,A825564,0.53,2,24.68,0,2018/10/28,2018/10/28 0:00,5.56,90,,0.763,0.724,0.11,0,,S+微量F+少量P,0,质量中心,1,0,合格,1040125.3,568865037,2.410372981
1001A110000000001H8R,1001A110000000009MGI,2885,MD0000000005JQ8BMWZ7,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.011,0.011,0.024,,0.5,0.5,0.001,0.005,0.002,0.017,0.002,,0,,1086,5,46.8,崔恒伟,0.21,1,,,9.5,1029,,0.009,0.008,A814429,0.52,2,24.96,0,2018/8/23,2018/8/23 0:00,5.56,90,,0.775,0.739,0.2,0,,S+微量F+少量P,0,质量中心,1,0,合格,82633.99656,37828661,1.267131759
1001A110000000001H8R,1001A110000000009MGI,2886,MD0000000005JQ8BMVEJ,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.008,0.009,0.019,,0.5,0.5,0.001,0.005,0.002,0.015,0.002,,0,,1038,5,46.7,崔恒伟,0.2,1,,,9.5,1013,,0.008,0.007,A814818,0.5,2,24.32,0,2018/8/23,2018/8/23 0:00,5.53,90,,0.739,0.709,0.13,0,,S+微量F+少量P,0,质量中心,1,0,合格,119122.6739,57290679,1.337884028
1001A110000000001H8R,1001A110000000009MGI,2887,MD0000000005JQ8BMUQX,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.011,0.009,0.022,,0.5,0.5,0.001,0.006,0.002,0.015,0.002,,0,,1018,5,46.2,崔恒伟,0.21,1,,,9.5,1043,,0.009,0.006,A814114,0.51,2,25.02,0,2018/8/23,2018/8/23 0:00,5.53,90,,0.758,0.725,0.12,0,,S+微量F+少量P,0,质量中心,1,0,合格,1310050.989,629791039,1.05992639
1001A110000000001H8R,1001A110000000009MGI,2888,MD0000000005JQ8BNPT1,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.014,0.011,0.027,,0.5,0.5,0.001,0.006,0.002,0.022,0.002,,0,,602,5,46.5,崔恒伟,0.19,1,,,8.5,1029,,0.013,0.009,A827080,0.53,1,25.16,0,2018/12/27,2018/12/27 0:00,5.58,90,,0.753,0.714,0.08,0,,S+微量F+少量P,0,质量中心,1,0,合格,91203.13,43528190,0.844785794
1001A110000000001H8R,0001A11000000000JJMU,2889,MD0000000005IY2YMCIQ,青钢C72D2,IR0000000005ITOC31EC,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.014,0.007,0.023,,0.5,0.5,0.001,0.006,0.002,0.013,0.001,,0,,40,5,46,崔恒伟,0.19,1,,,8.5,1040,,0.007,0.006,1930835,0.5,2,24.79,0,2019/2/10,2019/2/10 0:00,5.51,90,,0.758,0.728,0.05,,0,S+微量F+少量P,0,质量中心,1,0,合格,113072.2,75152559,1.885928854
1001A110000000001H8R,1001A110000000009MGI,2890,MD0000000005JQ8BNK19,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.015,0.016,0.033,,0.5,0.5,0.001,0.006,0.002,0.018,0.002,,0,,664,5,44.9,崔恒伟,0.2,1,,,9.5,1079,,0.008,0.01,A826294,0.51,1,25.63,0,2018/11/22,2018/11/22 0:00,5.5,90,,0.753,0.72,0.11,0,,S+微量F+少量P,0,质量中心,1,0,合格,1462505.14,785308117,1.035906086
1001A110000000001H8R,0001A11000000000JJN6,2891,MD0000000005JQ8BFWDH,青钢C82D2,IR0000000005ITOC3073,盘条C80（001）,MD0000000005IS3HT4JA,0,0.004,,0.5,0.5,0.021,0.007,0.045,,0.5,0.5,0.001,0.006,0.017,0.018,0.003,,0,,128,5,43.8,,0.21,1,,,9.5,1147,,0.012,0.006,1738625,0.54,2,27.34,0,2017/12/1,2017/12/1 0:00,5.51,90,,0.887,0.845,0.1,0,,S+微量Fe3C+少量P,0,质量中心,1,0,合格,159443.3954,11588968,0
1001A110000000001H8R,0001A11000000000JJMI,2892,MD0000000005JQ8B9EWF,青钢C92D2E,IR0000000005ITOC3001,盘条C90（001）,MD0000000005IS3HT4JC,4,0.004,,0.5,0.5,0.19,0.008,,0.033,0.5,0.5,0.001,0.006,0.025,0.019,0.003,,0,,528,5,39.7,吕青,0.19,1,,,9.5,1247,,0.016,0.003,1831953,0.4,1,30.25,0,2018/4/14,2018/4/14 0:00,5.56,90,1.04720833,,0.934,0.12,0,,S+微量Fe3C+少量P,0,质量中心,1,30,合格,764938.3085,417933645,6.816145919
1001A110000000001H8R,1001A1100000000CP7W8,2893,MD0000000005JQ8B7X3V,青钢SWRH72A,IR0000000005ITOC2ZUG,中心C70A盘条,MD0000000005IS3HT1MA,3,0.001,,0.5,0.5,0.012,0.011,,,0.5,0.5,0.001,,0.002,0.012,,0,,,586,,45.5,崔恒伟,0.19,1,,S+微量F+少量P,9.5,1011,质量中心,0.008,0.004,1835717,0.53,2,24.02,0,2018/8/10,2018/8/10 0:00,5.5,90,,,0.734,0.2,0,,,0,,1,20,合格,2015945.765,884018095,1.365983411
1001A110000000001H8R,0001A11000000000JJMI,2894,MD0000000005JQ8B9DNK,青钢C92D2E,IR0000000005ITOC3001,盘条C90（001）,MD0000000005IS3HT4JC,4,0.004,,0.5,0.5,0.184,0.007,,0.029,0.5,0.5,0.001,0.006,0.022,0.019,0.003,,0,,860,5,39.2,吕青,0.17,1,,,9.5,1263,,0.015,0.004,1831041,0.37,1,30.77,0,2018/2/9,2018/2/9 0:00,5.57,90,1.0271,,0.921,0.15,0,,S+微量Fe3C+少量P,0,质量中心,1,32,合格,1412327.477,626499802,4.936471149
1001A110000000001H8R,0001A11000000000JJN6,2895,MD0000000005JQ8BHN29,青钢C82D2,IR0000000005ITOC3073,盘条C80（001）,MD0000000005IS3HT4JA,0,0.001,,0.5,0.5,0.026,0.011,0.039,,0.5,0.5,0.001,0.006,0.002,0.025,0.002,,0,,52,5,45,崔恒伟,0.2,1,,,9.5,1147,,0.015,0.01,1828661E,0.52,2,27.54,0,2018/11/1,2018/11/1 0:00,5.53,90,,0.862,0.826,0.09,0,,S+微量Fe3C+少量P,0,质量中心,1,0,合格,177473.3,165155727,6.990576873
1001A110000000001H8R,1001A110000000009MGI,2896,MD0000000005JQ8BM4PN,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.015,0.014,0.047,,0.5,0.5,0.001,0.006,0.018,0.015,0.003,,0,,14,5,53.3,崔恒伟,0.2,1,,,9.5,1047,,0.008,0.007,A812744,0.54,2,25.14,0,2018/6/1,2018/6/1 0:00,5.53,90,,0.759,0.717,0.18,0,,S+微量F+少量P,0,质量中心,1,0,合格,1540890.592,745906530,1.609029758
1001A110000000001H8R,1001A110000000009MGI,2897,MD0000000005JQ8BNC2B,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.014,0.015,0.031,,0.5,0.5,0.001,0.006,0.002,0.016,0.002,,0,,1444,5,50,崔恒伟,0.19,1,,,9.5,1068,,0.008,0.008,A825592,0.51,2,25.35,0,2018/10/26,2018/10/26 0:00,5.5,90,,0.754,0.721,0.04,0,,S+微量F+少量P,0,质量中心,1,0,合格,234157.54,112115938,0.898421607
1001A110000000001H8R,1001A110000000009MGI,2898,MD0000000005JQ8BM7EG,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.02,0.015,0.053,,0.5,0.5,0.001,0.006,0.018,0.016,0.003,,0,,96,5,52.5,崔恒伟,0.16,1,,,9.5,1026,,0.007,0.009,A822683,0.51,1,24.72,0,2018/6/1,2018/6/1 0:00,5.54,90,,0.737,0.704,0.14,0,,S+微量F+少量P,0,质量中心,1,0,合格,439696.6395,212609081,1.166011285
1001A110000000001H8R,1001A110000000009MGI,2899,MD0000000005IY2YLZOQ,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.014,0.008,0.024,,0.5,0.5,0.001,0.006,0.002,0.017,0.001,,0,,554,5,52.1,崔恒伟,0.2,1,,,8.5,1073,,0.01,0.007,A910827,0.54,1,25.69,0,2019/2/21,2019/2/21 0:00,5.52,90,,0.779,0.737,0.08,0,,S+微量F+少量P,0,质量中心,1,0,合格,1711.42,210000,0
1001A110000000001H8R,1001A1100000000CP7W8,2900,MD0000000005IVLFM9HO,青钢SWRH72A,IR0000000005ITOC2ZUG,中心C70A盘条,MD0000000005IS3HT1MA,0,0.001,,0.5,0.5,0.047,0.01,,,0.5,0.5,0.001,,0.002,0.021,,0,,,541,,44.8,崔恒伟,0.2,1,,S+微量F+少量P,8.5,1048,质量中心,0.012,0.009,1920371,0.51,2,25.08,0,2019/1/20,2019/1/20 0:00,5.52,90,,,0.726,0.12,0,,,0,,1,0,合格,317612.06,175615987,1.804534528
1001A110000000001H8R,1001A110000000009MGI,2901,MD0000000005JQ8BNMG1,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.009,0.013,0.024,,0.5,0.5,0.001,0.006,0.002,0.017,0.002,,0,,221,5,42,崔恒伟,0.18,1,,,9.5,981,,0.007,0.01,A816968,0.51,1,23.55,0,2018/12/8,2018/12/8 0:00,5.53,90,,0.735,0.702,0.13,0,,S+微量F+少量P,0,质量中心,1,0,合格,475917.42,229095018,0.821896747
1001A110000000001H8R,1001A110000000009MGI,2902,MD0000000005JQ8BKQAO,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.012,0.011,0.041,,0.5,0.5,0.001,0.006,0.018,0.021,0.003,,0,,1181,5,49.8,,0.19,1,,,9.5,1016,,0.011,0.01,A715772,0.53,1,24.4,0,2017/12/22,2017/12/22 0:00,5.53,90,,0.749,0.71,0.09,0,,S+微量F+少量P,0,质量中心,1,0,合格,1832296.192,959421464.5,2.977966369
1001A110000000001H8R,1001A110000000009MGI,2903,MD0000000005JQ8BLYA9,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.018,0.009,0.044,,0.5,0.5,0.001,0.006,0.017,0.017,0.003,,0,,1190,5,47.3,吕青,0.18,1,,,9.5,1053,,0.008,0.009,A812142,0.52,1,25.11,0,2018/4/21,2018/4/21 0:00,5.51,90,,0.758,0.722,0.14,0,,S+微量F+少量P,0,质量中心,1,0,合格,88777.52103,43053655,0.939267926
1001A110000000001H8R,1001A110000000009MGI,2904,MD0000000005JQ8BMOJF,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.011,0.014,0.026,,0.5,0.5,0.001,0.005,0.001,0.02,0.002,,0,,1012,5,48.6,崔恒伟,0.19,1,,,9.5,1027,,0.011,0.009,A823809,0.52,2,24.38,,2018/7/15,2018/7/15 0:00,5.5,90,,0.754,0.718,0.16,0,,S+微量F+少量P,0,质量中心,1,0,合格,234123.4096,113194415,1.272835565
1001A110000000001H8R,1001A110000000009MGI,2905,MD0000000005JQ8BMQJT,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.013,0.012,0.027,,0.5,0.5,0.003,0.006,0.002,0.024,0.001,,0,,360,5,48.6,崔恒伟,0.19,1,,,9.5,990,,0.014,0.01,A814129,0.49,2,23.26,0,2018/8/5,2018/8/5 0:00,5.47,90,,0.756,0.729,0.1,0,,S+微量F+少量P,0,质量中心,1,0,合格,23266.01916,11292370,1.299223443
1001A110000000001H8R,0001A11000000000JJMU,2906,MD0000000005IY2YMC5A,青钢C72D2,IR0000000005ITOC31EC,盘条C70（001）,MD0000000005IS3HT4J8,4,0.001,,0.5,0.5,0.02,0.007,0.029,,0.5,0.5,0.001,0.006,0.002,0.013,0.001,,0,,29,5,44.1,崔恒伟,0.2,1,,,8.5,1022,,0.008,0.005,1930832,0.51,2,24.1,0,2019/2/10,2019/2/10 0:00,5.48,90,,0.748,0.715,0.11,,0,S+微量F+少量P,0,质量中心,1,35,合格,78760.06,53001380,2.165282524
1001A110000000001H8R,1001A110000000009MGI,2907,MD0000000005JQ8BM72N,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,5,0.001,,1,0.5,0.012,0.012,0.041,,0.5,0.5,0.001,0.006,0.017,0.016,0.003,,0,,86,5,49.7,崔恒伟,0.18,1,,,9.5,992,,0.007,0.009,A822668,0.52,1,23.56,0,2018/6/1,2018/6/1 0:00,5.51,90,,0.755,0.719,0.18,0,,S+微量F+少量P,0,质量中心,1,37,合格,1617914.092,782046170,1.538724899
1001A110000000001H8R,1001A110000000009MGI,2908,MD0000000005JQ8BNGKL,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.011,0.01,0.023,,0.5,0.5,0.001,0.006,0.002,0.015,0.002,,0,,267,5,46.2,崔恒伟,0.21,1,,,9.5,1031,,0.008,0.007,A815995,0.52,2,24.66,0,2018/11/4,2018/11/4 0:00,5.52,90,,0.756,0.72,0.18,0,,S+微量F+少量P,0,质量中心,1,0,合格,190699.65,91457916,0.994137755
1001A110000000001H8R,1001A110000000009MGI,2909,MD0000000005JQ8BM5FM,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.014,0.012,0.044,,0.5,0.5,0.001,0.006,0.018,0.014,0.003,,0,,36,5,49.9,崔恒伟,0.22,1,,,9.5,1016,,0.006,0.008,A822689,0.54,1,24.48,0,2018/6/1,2018/6/1 0:00,5.54,90,,0.79,0.748,0.18,0,,S+微量F+少量P,0,质量中心,1,0,合格,2350325.414,1141745198,1.344012349
1001A110000000001H8R,0001B21000000004ZBB3,2910,MD0000000005IVC7WPG4,武钢W82DA,IR0000000005ITOC2ZK5,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.011,0.012,,,0.5,0.5,0.002,,0.002,0.03,,0,,,398,,47.5,崔恒伟,0.19,1,,S+微量Fe3C+少量P,8.5,1151,质量中心,0.015,0.015,A910354,0.52,2,27.853,0,2019/2/14,2019/2/14 0:00,5.52,90,,,0.818,0.06,0,,,0,,1,0,合格,787238.77,186243334,1.481434538
1001A110000000001H8R,0001A11000000000JJN3,2911,MD0000000005IVC8DNKE,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.044,0.011,,,0.5,0.5,0.002,,0.018,0.02,,0,,,324,,47.1,崔恒伟,0.2,1,,S+微量Fe3C+少量P,8.5,1127,质量中心,0.011,0.009,1921217,0.53,2,26.49,0,2019/3/14,2019/3/14 0:00,5.47,90,,,0.828,0.06,0,,,0,,1,0,合格,16540.34,569000,0
1001A110000000001H8R,1001A110000000009MGI,2912,MD0000000005IY2YLRWV,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.009,0.01,0.021,,0.5,0.5,0.001,0.006,0.002,0.018,0.002,,0,,247,5,42.9,崔恒伟,0.2,1,,,8.5,1040,,0.008,0.01,A910072,0.52,2,24.63,0,2019/1/10,2019/1/10 0:00,5.53,90,,0.764,0.728,0.21,0,,S+微量F+少量P,0,质量中心,1,0,合格,1190.4,568350,0
1001A110000000001H8R,1001A110000000009MGI,2913,MD0000000005JQ8BMZZT,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.024,0.009,0.035,,0.5,0.5,0.001,0.006,0.002,0.02,0.002,,0,,540,5,47.1,崔恒伟,0.18,1,,,9.5,1063,,0.01,0.01,A824338,0.51,2,25.25,0,2018/9/14,2018/9/14 0:00,5.5,90,,0.754,0.721,0.12,0,,S+微量F+少量P,0,质量中心,1,0,合格,396131.37,189961649,0.993865327
